id,academy,class,profession,number,adward_name,weight_average,average_score,rank_average,ability_evaluation_score,basic_quality_evaluation_score,overall_evaluation_score,overall_evaluation_ranking,research_innovation_score,research_innovation_ranking,professional_skill_score,professional_skill_ranking,stylistic_specialties_score,stylistic_specialties_ranking,group_work_score,group_work_ranking,social_practice_score,social_practice_ranking,counselor_reason,director_reason
991,金融学院,工程1601,工程管理,1603030163,社会工作奖学金,87.81,88.73,23,4.40,100,64.62,17,2.50,6,12.50,8,5.00,2,9.00,7,0.00,8,暂无数据,暂无数据
992,金融学院,工程1601,工程管理,1603030163,科研创新奖学金,87.81,88.73,23,4.40,100,64.62,17,2.50,6,12.50,8,5.00,2,9.00,7,0.00,8,暂无数据,暂无数据
993,金融学院,工程1601,工程管理,1603030155,优秀学生奖学金（三等奖）,89.53,90.00,15,0.75,100,64.47,18,0.00,13,5.00,17,0.00,10,0.00,16,0.00,8,暂无数据,暂无数据
994,金融学院,工程1601,工程管理,1603030152,优秀学生奖学金（三等奖）,89.28,90.27,17,1.12,100,64.44,19,0.00,13,7.50,16,0.00,10,0.00,16,0.00,8,暂无数据,暂无数据
995,金融学院,工程1601,工程管理,1603030140,文体佳绩奖学金,88.00,89.33,22,2.75,100,64.23,20,0.00,13,10.00,10,5.00,2,5.00,11,0.00,8,暂无数据,暂无数据
996,金融学院,工程1601,工程管理,1603030104,优秀学生奖学金（三等奖）,88.16,89.37,20,2.25,100,64.16,21,0.00,13,15.00,6,0.00,10,0.00,16,0.00,8,暂无数据,暂无数据
997,金融学院,工程1601,工程管理,1603030143,社会实践奖学金,87.26,88.13,24,3.72,100,64.11,22,9.00,2,3.00,25,0.00,10,0.00,16,0.50,6,暂无数据,暂无数据
998,金融学院,工程1601,工程管理,1603030143,科研创新奖学金,87.26,88.13,24,3.72,100,64.11,22,9.00,2,3.00,25,0.00,10,0.00,16,0.50,6,暂无数据,暂无数据
999,金融学院,工程1601,工程管理,1603030112,优秀学生奖学金（三等奖）,88.45,88.75,19,1.50,100,64.10,23,0.00,13,10.00,10,0.00,10,0.00,16,0.00,8,暂无数据,暂无数据
1000,金融学院,工程1601,工程管理,1603030153,优秀学生奖学金（三等奖）,88.08,88.73,21,0.00,100,63.44,24,0.00,13,0.00,30,0.00,10,0.00,16,0.00,8,暂无数据,暂无数据
1001,金融学院,保险1601,保险学,1603050121,国家奖学金,95.31,95.65,1,2.80,100,68.26,1,0.00,2,10.00,6,0.00,11,13.00,3,0.00,8,暂无数据,暂无数据
1002,金融学院,保险1601,保险学,1603050124,优秀学生奖学金（一等奖）,91.79,92.53,5,8.40,100,68.00,2,0.00,2,5.00,9,6.00,4,30.00,1,15.00,2,暂无数据,暂无数据
1003,金融学院,保险1601,保险学,1603050108,国家励志奖学金,91.90,92.53,4,7.80,100,67.89,3,0.00,2,35.00,1,0.00,11,0.50,11,10.00,3,暂无数据,暂无数据
1004,金融学院,保险1601,保险学,1603050135,优秀学生奖学金（一等奖）,93.92,94.12,2,2.35,100,67.36,4,0.00,2,13.00,4,0.00,11,4.00,6,0.00,8,暂无数据,暂无数据
1005,金融学院,保险1601,保险学,1603050136,国家励志奖学金,91.29,92.00,7,5.82,100,66.96,5,2.50,1,5.00,9,24.50,1,4.00,6,0.50,4,暂无数据,暂无数据
1006,金融学院,保险1601,保险学,1603050127,优秀学生奖学金（二等奖）,92.70,93.00,3,2.42,100,66.71,6,0.00,2,10.00,6,0.00,11,8.00,5,0.50,4,暂无数据,暂无数据
1007,金融学院,保险1601,保险学,1603050143,优秀学生奖学金（二等奖）,89.67,90.21,12,7.75,100,66.64,7,0.00,2,14.00,3,0.00,11,4.00,6,21.00,1,暂无数据,暂无数据
1008,金融学院,保险1601,保险学,1603050140,优秀学生奖学金（二等奖）,90.88,91.06,9,3.48,100,66.03,8,0.00,2,13.00,4,3.50,6,10.00,4,0.00,8,暂无数据,暂无数据
1009,金融学院,保险1601,保险学,1603050118,优秀学生奖学金（二等奖）,91.08,91.59,8,1.85,100,65.65,10,0.00,2,8.00,8,3.50,6,0.00,12,0.50,4,暂无数据,暂无数据
1010,金融学院,保险1601,保险学,1603050103,优秀学生奖学金（三等奖）,89.78,90.31,10,3.42,100,65.40,11,0.00,2,0.00,18,10.00,2,18.00,2,0.50,4,暂无数据,暂无数据
1011,金融学院,保险1601,保险学,1603050129,优秀学生奖学金（三等奖）,89.73,90.31,11,1.15,100,64.70,12,0.00,2,5.00,9,0.00,11,4.00,6,0.00,8,暂无数据,暂无数据
1012,金融学院,保险1601,保险学,1603050145,优秀学生奖学金（三等奖）,89.67,89.94,12,0.00,100,64.32,13,0.00,2,0.00,18,0.00,11,0.00,12,0.00,8,暂无数据,暂无数据
1013,金融学院,保险1601,保险学,1603050109,社会工作奖学金,88.68,89.35,18,1.52,100,64.23,14,0.00,2,0.00,18,7.50,3,4.00,6,0.00,8,暂无数据,暂无数据
1014,金融学院,保险1601,保险学,1603050109,文体佳绩奖学金,88.68,89.35,18,1.52,100,64.23,14,0.00,2,0.00,18,7.50,3,4.00,6,0.00,8,暂无数据,暂无数据
1015,金融学院,保险1601,保险学,1603050125,优秀学生奖学金（三等奖）,88.86,89.06,16,0.75,100,64.10,15,0.00,2,5.00,9,0.00,11,0.00,12,0.00,8,暂无数据,暂无数据
1016,金融学院,保险1601,保险学,1603050112,优秀学生奖学金（三等奖）,89.16,89.58,14,0.00,100,64.04,16,0.00,2,0.00,18,0.00,11,0.00,12,0.00,8,暂无数据,暂无数据
1017,金融学院,保险1601,保险学,1603050105,优秀学生奖学金（三等奖）,89.07,89.56,15,0.00,100,63.99,17,0.00,2,0.00,18,0.00,11,0.00,12,0.00,8,暂无数据,暂无数据
1018,金融学院,投资1601,投资学,1603080141,国家奖学金,93.40,93.35,2,8.68,100,68.97,2,10.00,7,32.50,1,2.00,9,0.00,34,0.00,15,暂无数据,暂无数据
1019,金融学院,投资1601,投资学,1603080143,优秀学生奖学金（一等奖）,92.71,93.07,6,7.05,100,68.11,5,10.00,7,20.00,6,1.00,11,4.00,22,0.00,15,暂无数据,暂无数据
1020,金融学院,投资1601,投资学,1603080115,仲利国际学业奖学金,93.49,93.88,1,4.10,100,67.65,7,6.00,19,10.00,22,0.00,13,5.00,16,0.00,15,暂无数据,暂无数据
1021,金融学院,投资1601,投资学,1603080101,优秀学生奖学金（一等奖）,92.16,92.63,8,6.35,100,67.59,9,7.00,18,15.00,9,0.00,13,4.00,22,5.00,6,暂无数据,暂无数据
1022,金融学院,投资1601,投资学,1603080107,优秀学生奖学金（二等奖）,90.69,90.93,20,5.00,100,66.38,17,3.00,25,21.00,5,0.00,13,8.00,11,0.00,15,暂无数据,暂无数据
1023,金融学院,投资1601,投资学,1603080102,优秀学生奖学金（二等奖）,90.88,91.07,16,3.70,100,66.09,18,5.00,23,13.00,17,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1024,金融学院,投资1601,投资学,1603080108,优秀学生奖学金（三等奖）,90.08,90.33,25,4.25,100,65.82,22,5.00,23,8.00,28,0.00,13,13.00,5,0.00,15,暂无数据,暂无数据
1025,金融学院,投资1601,投资学,1603080122,国家励志奖学金,90.08,90.65,25,4.25,100,65.82,22,10.00,7,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1026,金融学院,投资1601,投资学,1603080137,优秀学生奖学金（三等奖）,89.80,89.87,31,3.80,100,65.53,27,3.00,25,15.00,9,0.00,13,5.00,16,0.00,15,暂无数据,暂无数据
1027,金融学院,投资1601,投资学,1605060113,优秀学生奖学金（三等奖）,90.75,91.50,19,1.60,100,65.39,29,0.00,38,5.00,38,0.00,13,8.50,10,0.00,15,暂无数据,暂无数据
1028,金融学院,投资1601,投资学,1603080109,优秀学生奖学金（三等奖）,90.50,91.19,22,1.95,100,65.36,30,0.00,38,13.00,17,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1029,金融学院,投资1601,投资学,1603080119,优秀学生奖学金（三等奖）,90.50,90.83,22,1.15,100,65.12,32,0.00,38,5.00,38,0.00,13,4.00,22,0.00,15,暂无数据,暂无数据
1030,金融学院,投资1601,投资学,1603080126,优秀学生奖学金（三等奖）,90.88,91.25,16,0.00,100,64.98,34,0.00,38,0.00,63,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1031,金融学院,投资1601,投资学,1603080149,社会实践奖学金,88.16,89.07,47,4.72,100,64.90,36,0.00,38,8.00,28,0.00,13,4.00,22,12.50,3,暂无数据,暂无数据
1032,金融学院,投资1601,投资学,1603080142,优秀学生奖学金（三等奖）,89.94,90.53,30,0.75,100,64.69,39,0.00,38,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1033,金融学院,投资1601,投资学,1603080113,优秀学生奖学金（三等奖）,89.61,89.81,34,0.90,100,64.56,41,0.00,38,6.00,37,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1034,金融学院,投资1601,投资学,1603080154,优秀学生奖学金（三等奖）,88.67,89.41,42,2.10,100,64.40,44,6.00,19,0.00,63,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1035,金融学院,投资1601,投资学,1603080130,优秀学生奖学金（三等奖）,88.95,89.58,40,0.75,100,64.15,47,0.00,38,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1036,金融学院,投资1601,投资学,1603080112,优秀学生奖学金（三等奖）,88.69,89.81,41,0.45,100,63.91,50,0.00,38,3.00,54,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1037,金融学院,投资1601,投资学,1603080104,文体佳绩奖学金,87.64,88.50,52,2.20,100,63.86,51,0.00,38,5.00,38,6.00,4,5.50,15,0.00,15,暂无数据,暂无数据
1038,金融学院,投资1601,投资学,1603080106,社会工作奖学金,84.97,86.00,68,2.20,100,62.39,65,0.00,38,8.00,28,0.00,13,10.00,7,0.00,15,暂无数据,暂无数据
1039,金融学院,投资1601,投资学,1603080128,社会实践奖学金,81.79,82.89,79,1.67,100,60.49,69,3.00,25,3.00,54,0.00,13,0.50,30,0.50,14,暂无数据,暂无数据
1040,金融学院,投资1601,投资学,1603080128,科研创新奖学金,81.79,82.89,79,1.67,100,60.49,69,3.00,25,3.00,54,0.00,13,0.50,30,0.50,14,暂无数据,暂无数据
1041,金融学院,投资1602,投资学,1603080242,优秀学生奖学金（一等奖）,91.09,91.00,15,18.35,100,70.60,1,42.00,1,5.00,38,0.00,13,4.00,22,10.00,4,暂无数据,暂无数据
1042,金融学院,投资1602,投资学,1603080207,宏信奖学金,89.98,90.57,28,12.82,100,68.34,3,34.50,2,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1043,金融学院,投资1602,投资学,1603080203,优秀学生奖学金（一等奖）,91.53,92.27,10,7.75,100,67.67,6,8.00,17,22.00,3,0.00,13,4.00,22,5.00,6,暂无数据,暂无数据
1044,金融学院,投资1602,投资学,1603080238,优秀学生奖学金（一等奖）,93.06,93.19,4,4.85,100,67.64,8,6.00,19,15.00,9,0.00,13,5.00,16,0.00,15,暂无数据,暂无数据
1045,金融学院,投资1602,投资学,1611060113,优秀学生奖学金（二等奖）,90.51,90.17,21,8.90,100,67.45,10,0.00,38,14.00,16,40.00,1,8.00,11,0.00,15,暂无数据,暂无数据
1046,金融学院,投资1602,投资学,1606040114,优秀学生奖学金（二等奖）,92.36,92.12,7,5.00,100,67.30,11,13.00,5,3.00,54,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1047,金融学院,投资1602,投资学,1603080201,优秀学生奖学金（二等奖）,93.03,93.25,5,2.42,100,66.89,12,0.50,36,15.00,9,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1048,金融学院,投资1602,投资学,1603080211,优秀学生奖学金（二等奖）,89.70,90.00,32,8.52,100,66.89,12,10.00,7,16.00,8,2.50,8,10.00,7,5.00,6,暂无数据,暂无数据
1049,金融学院,投资1602,投资学,1603080225,优秀学生奖学金（二等奖）,89.69,89.62,33,7.85,100,66.68,14,9.00,16,22.00,3,0.00,13,14.00,3,0.00,15,暂无数据,暂无数据
1050,金融学院,投资1602,投资学,1603080214,优秀学生奖学金（二等奖）,93.29,94.06,3,1.20,100,66.67,15,0.00,38,8.00,28,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1051,金融学院,投资1602,投资学,1603080249,国家励志奖学金,91.50,91.75,11,4.30,100,66.62,16,10.00,7,0.00,63,2.00,9,5.00,16,0.00,15,暂无数据,暂无数据
1052,金融学院,投资1602,投资学,1603080235,优秀学生奖学金（二等奖）,89.98,90.48,28,4.85,100,65.94,19,0.00,38,15.00,9,0.00,13,26.00,1,0.00,15,暂无数据,暂无数据
1053,金融学院,投资1602,投资学,1603080205,优秀学生奖学金（二等奖）,90.81,91.08,18,3.15,100,65.89,20,3.00,25,3.00,54,0.00,13,4.00,22,5.00,6,暂无数据,暂无数据
1054,金融学院,投资1602,投资学,1603080245,社会实践奖学金,87.37,88.19,55,9.35,100,65.86,21,11.00,6,5.00,38,0.00,13,5.00,16,17.00,1,暂无数据,暂无数据
1055,金融学院,投资1602,投资学,1603080245,科研创新奖学金,87.37,88.19,55,9.35,100,65.86,21,11.00,6,5.00,38,0.00,13,5.00,16,17.00,1,暂无数据,暂无数据
1056,金融学院,投资1602,投资学,1603080206,优秀学生奖学金（三等奖）,91.46,92.06,12,1.50,100,65.75,24,0.00,38,10.00,22,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1057,金融学院,投资1602,投资学,1603080231,优秀学生奖学金（三等奖）,89.44,89.56,36,5.10,100,65.72,25,10.00,7,0.00,63,0.00,13,16.00,2,0.00,15,暂无数据,暂无数据
1058,金融学院,投资1602,投资学,1603080221,优秀学生奖学金（三等奖）,91.40,91.38,14,0.75,100,65.50,28,0.00,38,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1059,金融学院,投资1602,投资学,1603080243,优秀学生奖学金（三等奖）,91.55,91.41,9,0.00,100,65.35,31,0.00,38,0.00,63,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1060,金融学院,投资1602,投资学,1603080216,优秀学生奖学金（三等奖）,90.19,90.44,24,1.50,100,65.05,33,0.00,38,10.00,22,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1061,金融学院,投资1602,投资学,1603080233,优秀学生奖学金（三等奖）,89.58,90.50,35,2.30,100,64.96,35,3.00,25,0.00,63,0.00,13,0.00,34,5.00,6,暂无数据,暂无数据
1062,金融学院,投资1602,投资学,1603080209,社会工作奖学金,88.39,89.00,45,4.18,100,64.87,37,3.00,25,10.50,21,1.00,11,14.00,3,0.00,15,暂无数据,暂无数据
1063,金融学院,投资1602,投资学,1603080209,科研创新奖学金,88.39,89.00,45,4.18,100,64.87,37,3.00,25,10.50,21,1.00,11,14.00,3,0.00,15,暂无数据,暂无数据
1064,金融学院,投资1602,投资学,1603080219,优秀学生奖学金（三等奖）,90.05,90.67,27,1.05,100,64.84,38,3.00,25,0.00,63,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1065,金融学院,投资1602,投资学,1603080202,优秀学生奖学金（三等奖）,89.44,89.82,36,0.75,100,64.42,42,0.00,38,5.00,38,0.00,13,0.00,34,0.00,15,暂无数据,暂无数据
1066,金融学院,投资1602,投资学,1603080252,社会实践奖学金,84.34,84.89,74,10.10,100,64.42,42,3.00,25,3.00,54,29.00,2,5.00,16,15.00,2,暂无数据,暂无数据
1067,金融学院,投资1602,投资学,1603080252,科研创新奖学金,84.34,84.89,74,10.10,100,64.42,42,3.00,25,3.00,54,29.00,2,5.00,16,15.00,2,暂无数据,暂无数据
1068,金融学院,投资1602,投资学,1603080252,文体佳绩奖学金,84.34,84.89,74,10.10,100,64.42,42,3.00,25,3.00,54,29.00,2,5.00,16,15.00,2,暂无数据,暂无数据
1069,金融学院,投资1602,投资学,1603080237,优秀学生奖学金（三等奖）,89.13,89.44,39,0.98,100,64.32,45,0.50,36,5.00,38,0.00,13,0.50,30,0.00,15,暂无数据,暂无数据
1070,金融学院,金工1601,金融工程,1603090104,国家奖学金,95.27,95.07,1,12.50,100,71.15,1,19.50,1,28.50,5,0.00,7,14.00,1,0.00,3,暂无数据,暂无数据
1071,金融学院,金工1601,金融工程,1603090140,优秀学生奖学金（一等奖）,95.16,94.92,3,11.00,100,70.64,2,11.50,2,38.50,2,0.00,7,12.00,4,0.00,3,暂无数据,暂无数据
1072,金融学院,金工1601,金融工程,1604070202,优秀学生奖学金（一等奖）,94.52,94.08,4,8.95,100,69.67,3,2.00,10,36.00,3,7.00,2,5.50,8,5.00,1,暂无数据,暂无数据
1073,金融学院,金工1601,金融工程,1603090141,优秀学生奖学金（一等奖）,93.65,93.79,8,8.15,100,68.95,4,0.00,11,41.00,1,0.00,7,10.00,5,4.00,2,暂无数据,暂无数据
1074,金融学院,金工1601,金融工程,1603090136,优秀学生奖学金（二等奖）,94.16,93.92,6,4.40,100,68.11,5,3.00,5,8.00,15,5.00,3,14.00,1,0.00,3,暂无数据,暂无数据
1075,金融学院,金工1601,金融工程,1603090109,优秀学生奖学金（二等奖）,93.33,93.41,10,5.30,100,67.92,6,0.00,11,30.00,4,0.00,7,8.00,7,0.00,3,暂无数据,暂无数据
1076,金融学院,金工1601,金融工程,1603090112,优秀学生奖学金（二等奖）,95.25,95.33,2,1.50,100,67.84,7,0.00,11,10.00,11,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1077,金融学院,金工1601,金融工程,1603090105,优秀学生奖学金（二等奖）,94.27,94.25,5,2.30,100,67.54,8,0.00,11,10.00,11,2.00,4,5.00,9,0.00,3,暂无数据,暂无数据
1078,金融学院,金工1601,金融工程,1603090122,优秀学生奖学金（二等奖）,93.96,93.90,7,2.62,100,67.46,9,0.00,11,17.50,8,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1079,金融学院,金工1601,金融工程,1603090153,优秀学生奖学金（二等奖）,92.65,92.80,11,4.42,100,67.28,10,10.50,3,5.00,18,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1080,金融学院,金工1601,金融工程,1603090133,国家励志奖学金,92.63,93.07,12,4.05,100,67.16,11,3.00,5,20.00,6,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1081,金融学院,金工1601,金融工程,1603090113,国家励志奖学金,93.38,93.15,9,1.30,100,66.75,12,0.00,11,5.00,18,1.00,6,4.00,11,0.00,3,暂无数据,暂无数据
1082,金融学院,金工1601,金融工程,1603090110,优秀学生奖学金（三等奖）,91.91,92.00,15,2.65,100,66.35,13,0.00,11,15.00,9,0.00,7,4.00,11,0.00,3,暂无数据,暂无数据
1083,金融学院,金工1601,金融工程,1603090130,优秀学生奖学金（三等奖）,92.46,92.33,13,1.50,100,66.30,14,3.00,5,3.00,25,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1084,金融学院,金工1601,金融工程,1603090119,优秀学生奖学金（三等奖）,92.00,92.00,14,1.12,100,65.94,15,0.00,11,7.50,17,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1085,金融学院,金工1601,金融工程,1606080132,优秀学生奖学金（三等奖）,90.84,91.12,17,2.92,100,65.84,16,0.00,11,19.50,7,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1086,金融学院,金工1601,金融工程,1603090144,优秀学生奖学金（三等奖）,91.44,92.00,16,0.67,100,65.49,17,0.00,11,4.50,24,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1087,金融学院,金工1601,金融工程,1603090154,国家励志奖学金,90.66,91.24,18,1.55,100,65.33,18,0.00,11,5.00,18,2.00,4,5.00,9,0.00,3,暂无数据,暂无数据
1088,金融学院,金工1601,金融工程,1603090152,优秀学生奖学金（三等奖）,90.38,90.31,19,1.95,100,65.29,19,0.00,11,13.00,10,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1089,金融学院,金工1601,金融工程,1603090108,优秀学生奖学金（三等奖）,90.38,90.88,19,0.22,100,64.78,20,0.00,11,1.50,27,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1090,金融学院,金工1601,金融工程,1603090147,优秀学生奖学金（三等奖）,89.91,90.27,22,0.75,100,64.68,21,0.00,11,5.00,18,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1091,金融学院,金工1601,金融工程,1603090111,优秀学生奖学金（三等奖）,90.26,91.18,21,0.00,100,64.64,22,0.00,11,0.00,28,0.00,7,0.00,14,0.00,3,暂无数据,暂无数据
1092,金融学院,金工1601,金融工程,1603090161,社会工作奖学金,84.75,85.21,43,2.05,100,62.23,28,3.00,5,0.00,28,0.00,7,10.00,5,0.00,3,暂无数据,暂无数据
1093,金融学院,金工1601,金融工程,1603090161,科研创新奖学金,84.75,85.21,43,2.05,100,62.23,28,3.00,5,0.00,28,0.00,7,10.00,5,0.00,3,暂无数据,暂无数据
1094,金融学院,金工1601,金融工程,1603090156,社会工作奖学金,81.07,82.39,49,7.60,100,61.87,29,10.00,4,10.00,11,8.00,1,14.00,1,0.00,3,暂无数据,暂无数据
1095,金融学院,金工1601,金融工程,1603090156,科研创新奖学金,81.07,82.39,49,7.60,100,61.87,29,10.00,4,10.00,11,8.00,1,14.00,1,0.00,3,暂无数据,暂无数据
1096,金融学院,金工1601,金融工程,1603090156,文体佳绩奖学金,81.07,82.39,49,7.60,100,61.87,29,10.00,4,10.00,11,8.00,1,14.00,1,0.00,3,暂无数据,暂无数据
1097,金融学院,房产1601,房地产开发与管理,1603100117,国家奖学金,93.29,93.80,1,5.02,100,67.82,1,0.00,10,22.50,3,0.00,10,4.00,7,5.00,2,暂无数据,暂无数据
1098,金融学院,房产1601,房地产开发与管理,1603100150,国家励志奖学金,93.20,93.13,2,4.08,100,67.48,2,0.00,10,24.00,1,0.50,7,4.00,7,0.00,9,暂无数据,暂无数据
1099,金融学院,房产1601,房地产开发与管理,1603100124,优秀学生奖学金（一等奖）,91.07,92.00,4,4.25,100,66.36,3,0.00,10,20.00,4,0.50,7,10.50,2,0.50,4,暂无数据,暂无数据
