id,number,gender,nation,academy,profession,class,skill_type,skill_level,award_name,award_date,note
1544,1611080117,女,汉族,外国语学院,商务英语,商英1601,外语水平类,初级,全国翻译专业资格（水平）考试英语笔译/口译(CATTI),2019-06-06,暂无数据
1545,201721040500,女,汉族,法学院,法学,法1708,外语水平类,高级,雅思英语水平考试(IELTS),2019-04-17,暂无数据
1546,201721060378,女,汉族,工商管理学院,工商管理,工商1702,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-08,暂无数据
1547,1607010102,女,汉族,财政税务学院,财政学,财政1601,外语水平类,中级,雅思英语水平考试(IELTS),2018-12-31,暂无数据
1548,201721080141,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,职业证书类,初级,ACCA商业会计师证,2019-07-06,暂无数据
1549,201721110312,女,汉族,外国语学院,商务英语,商英1702,外语水平类,中级,英语专业四级考试(TEM-4),2019-04-20,暂无数据
1550,201721140194,女,汉族,哲学院,社会学,社会1701,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
1551,201721070140,男,汉族,财政税务学院,财政学,财政1701,外语水平类,初级,全国大学英语四级考试,2018-12-26,暂无数据
1552,1601020105,女,汉族,哲学院,国际政治,国政1601,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
1553,1606070103,男,汉族,工商管理学院,旅游管理,旅游1601,外语水平类,高级,雅思英语水平考试(IELTS),2018-11-28,暂无数据
1554,201721110072,女,回族,外国语学院,日语,日语1702,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
1555,201721060079,女,汉族,工商管理学院,贸易经济,贸经1701,外语水平类,中级,全国大学英语六级考试,2019-08-25,暂无数据
1556,1604000523,女,土家族,法学院,法学,法1605,外语水平类,中级,全国大学英语六级考试,2019-04-05,暂无数据
1557,201721060487,女,汉族,工商管理学院,电子商务（管理）,商务1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-15,暂无数据
1558,1608020223,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1602,外语水平类,高级,雅思英语水平考试(IELTS),2019-08-11,暂无数据
1559,1604070128,女,汉族,法学院,法学（中美）,国法1601,外语水平类,中级,雅思英语水平考试(IELTS),2019-03-06,暂无数据
1560,201821030262,女,汉族,金融学院,金融学类,金融1808,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-31,暂无数据
1561,201821100262,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1801,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-17,暂无数据
1562,201721040722,女,汉族,法学院,法学,法1702,外语水平类,初级,全国大学英语四级考试,2019-05-31,暂无数据
1563,201721020035,女,汉族,经济学院,经济学,经济1704,外语水平类,初级,全国大学英语四级考试,2019-04-05,暂无数据
1564,201721250087,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1701,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
1565,1606070122,女,汉族,工商管理学院,旅游管理,旅游1601,外语水平类,中级,全国大学英语六级考试,2018-12-29,暂无数据
1566,201721040354,男,汉族,法学院,法学,法1703,外语水平类,初级,全国大学英语四级考试,2018-12-24,暂无数据
1567,1608030334,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,职业证书类,初级,ACCA商业会计师证,2018-10-15,暂无数据
1568,1606100107,男,汉族,工商管理学院,物流管理,物管1601,外语水平类,中级,全国大学英语六级考试,2019-08-25,暂无数据
1569,201721120063,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,职业证书类,高级,普通话水平测试等级,2018-11-22,暂无数据
1570,201721120135,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,外语水平类,初级,全国大学英语四级考试,2019-06-06,暂无数据
1571,1604000210,女,汉族,法学院,法学,法1602,外语水平类,中级,全国大学英语六级考试,2018-12-02,暂无数据
1572,201721130066,女,汉族,信息与安全工程学院,安全工程,安全1701,职业证书类,中级,普通话水平测试等级,2018-12-06,暂无数据
1573,1611000212,男,汉族,外国语学院,英语,英语1602,外语水平类,中级,全国大学英语六级考试,2018-12-08,暂无数据
1574,201721320022,女,汉族,文澜学院,经济管理试验班,经管1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
1575,201721080108,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,职业证书类,初级,普通话水平测试等级,2018-11-23,暂无数据
1576,1603050127,女,汉族,金融学院,保险学,保险1601,职业证书类,中级,英国精算师考试,2019-01-12,暂无数据
1577,1603150128,男,汉族,金融学院,保险学（精算）,保精1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-12-05,暂无数据
1578,1604080201,男,汉族,法学院,法学（卓越）,卓越1601,外语水平类,中级,托福英语水平考试(TOEFL),2019-05-18,暂无数据
1579,201721040508,女,仡佬族,法学院,法学,法1706,外语水平类,初级,全国大学英语四级考试,2019-04-08,暂无数据
1580,1611080323,女,汉族,工商管理学院,工商管理,工商1601,外语水平类,中级,全国大学英语六级考试,2018-12-28,暂无数据
1581,201721130102,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
1582,201721110192,女,汉族,外国语学院,商务英语,商英1701,外语水平类,中级,全国大学英语六级考试,2018-12-08,暂无数据
1583,201721100190,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,外语水平类,初级,全国大学英语四级考试,2019-03-01,暂无数据
1584,201721080034,男,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
1585,201821030473,女,汉族,金融学院,管理科学与工程类,管工1802,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-17,暂无数据
1586,201721060162,女,汉族,财政税务学院,财政学（中英班）,国财1701,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
1587,1602010127,女,汉族,经济学院,经济学,经济1601,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
1588,201821020268,女,汉族,经济学院,国际商务（中法）,国商1803,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-21,暂无数据
1589,201721040101,女,汉族,法学院,法学,法1707,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
1590,201721040160,男,汉族,法学院,法学,法1702,外语水平类,中级,全国大学英语六级考试,2019-09-06,暂无数据
1591,1609050136,女,汉族,信息与安全工程学院,计算机科学与技术,计科1601,外语水平类,中级,全国大学英语六级考试,2019-03-25,暂无数据
1592,201721040690,女,汉族,法学院,法学,法1706,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
1593,201721060552,女,汉族,工商管理学院,管理科学,管科1701,外语水平类,初级,全国翻译专业资格（水平）考试英语笔译/口译(CATTI),2019-06-30,暂无数据
1594,201821140120,女,侗族,财政税务学院,财政学（中英班）,国财1801,外语水平类,中级,雅思英语水平考试(IELTS),2018-10-26,暂无数据
1595,201721030416,男,汉族,金融学院,投资学,投资1701,外语水平类,中级,全国大学英语六级考试,2019-08-22,暂无数据
1596,201721080090,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
1597,201721040318,男,汉族,法学院,法学,法1705,外语水平类,中级,全国大学英语六级考试,2019-08-12,暂无数据
1598,1604000846,女,汉族,统计与数学学院,金融数学,金数1601,外语水平类,高级,雅思英语水平考试(IELTS),2019-07-06,暂无数据
1599,201721250084,男,汉族,中韩新媒体学院,电影学（影像）,影像1702,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
1600,201721110056,女,汉族,外国语学院,英语,英语1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-17,暂无数据
1601,1610070102,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1601,计算机水平类,中级,全国计算机等级考试(1-4),2019-08-12,暂无数据
1602,1611080304,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1601,外语水平类,高级,雅思英语水平考试(IELTS),2019-05-17,暂无数据
1603,1604000525,女,汉族,法学院,法学,法1605,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-07,暂无数据
1604,1610010153,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-24,暂无数据
1605,201821040140,女,汉族,法学院,法学类,法1808,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-31,暂无数据
1606,1608020318,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1603,外语水平类,中级,全国大学英语六级考试,2018-12-06,暂无数据
1607,1612030101,女,汉族,新闻与文化传播学院,汉语言文学,中文1601,外语水平类,中级,全国大学英语六级考试,2019-08-01,暂无数据
1608,201721040237,女,汉族,法学院,法学,外法1702,外语水平类,初级,全国大学英语四级考试,2018-12-01,暂无数据
1609,1607030108,女,汉族,财政税务学院,税收学,税务1601,外语水平类,中级,全国大学英语六级考试,2018-12-31,暂无数据
1610,201721030419,男,汉族,金融学院,金融学（CFA）,CFA1701,职业证书类,初级,初级会计专业技术资格考试,2019-05-30,暂无数据
1611,201721090086,女,汉族,财政税务学院,财政学（中英班）,国财1702,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-30,暂无数据
1612,201721080032,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,职业证书类,初级,初级会计专业技术资格考试,2019-07-01,暂无数据
1613,201721040252,女,汉族,法学院,法学,法1709,外语水平类,初级,全国大学英语四级考试,2018-12-08,暂无数据
1614,201821070121,女,彝族,财政税务学院,财政学类,财政1801,计算机水平类,初级,全国计算机等级考试(1-4),2019-03-31,暂无数据
1615,201721080296,女,土家族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
1616,1603030137,男,汉族,金融学院,金融学（CFA）,CFA1601,职业证书类,中级,金融风险管理师(FRM),2019-01-03,暂无数据
1617,201721070204,女,汉族,财政税务学院,税收学,税务1702,职业证书类,中级,普通话水平测试等级,2018-12-07,暂无数据
1618,201721070220,女,汉族,财政税务学院,税收学,税务1702,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
1619,201721100240,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,职业证书类,中级,普通话水平测试等级,2018-11-23,暂无数据
1620,201721040594,女,汉族,刑事司法学院,法学（司）,司法1702,外语水平类,初级,全国大学英语四级考试,2018-12-15,暂无数据
1621,201721040018,女,汉族,法学院,法学,外法1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
1622,201821060074,男,汉族,工商管理学院,经济与贸易类,经贸1802,外语水平类,中级,雅思英语水平考试(IELTS),2019-09-06,暂无数据
1623,201721140160,女,汉族,哲学院,哲学,哲学1701,外语水平类,初级,全国大学英语四级考试,2019-02-28,暂无数据
1624,201721070105,女,苗族,财政税务学院,税收学,税务1701,职业证书类,初级,普通话水平测试等级,2019-05-07,暂无数据
1625,201721140192,男,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,职业证书类,初级,ACCA商业会计师证,2019-07-15,暂无数据
1626,201721130286,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,外语水平类,中级,全国大学英语六级考试,2019-08-21,暂无数据
